"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q3","47200359.94015328","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q4","-685335453.2268748","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q1","15940124.4822585","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q2","-96868448.184441","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q3","-227561051.6221234","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q4","-592083053.0134371","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q1","370710554.7606225","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q2","47346838.1056465","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q3","-769033976.1754604","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q4","408926220.2929689","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q1","-748382627.6714567","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q2","36614642.92967625","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q3","-423587451.435","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q4","69902371.03384815","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q1","16677949.77967668","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q2","-23666176.42015416","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q3","36093462.28787916","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q4","28534219.3125","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q1","-580303675.1076798","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q2","-8288022.451612974","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q3","13002907.15384624","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q4","1455613732.428554","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q1","564701042.8571496","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q2","451801273.6666754","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q3","479929464.9230612","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q4","1838975335.25","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q1","459294607.9999883","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q2","165464825","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q3","74489022.99999835","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q4","793197343.8749998","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q1","-35924693.34374999","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q2","187449461.9999989","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q3","-1068325848.409085","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q4","1358317691.200044","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q1","2713039723.142815","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q2","573801078.8888677","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q3","749727624.3484949","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q4","188453044.8484918","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q1","997244710.4375","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q2","123574201.8571451","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q3","-256311752.6666652","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q4","-1013395529.125","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q1","291256790.4000124","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q2","-4365602.919354982","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q3","904339980.1538783","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q4","195754786.0317506","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q1","33670264.22222217","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q2","1460588769.269894","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q3","-81497232.72727606","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q4","821365693.3750001","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2025-Q1","962239810.3174876","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q1","84061251.40278746","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q2","157430487.3326791","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q3","221017284.4794852","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q4","41764198.87617873","Millions"
